文件名,模态,真实攻击类型,攻击手法,预测攻击类型,是否预测正确,Confidence
ipv6_DoS_GoldenEye_14798.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9134
ipv6_DoS_GoldenEye_14799.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14800.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14801.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14802.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14803.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14804.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14805.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14806.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14807.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14808.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14809.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14810.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14811.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14812.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
ipv6_DoS_GoldenEye_14813.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14814.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14815.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14816.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14817.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.8858
ipv6_DoS_GoldenEye_14818.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14819.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14820.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14821.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14822.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14823.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14824.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14825.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14826.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14827.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14828.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
ipv6_DoS_GoldenEye_14829.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14830.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14831.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14832.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
ipv6_DoS_GoldenEye_14833.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.8987
ipv6_DoS_GoldenEye_14834.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14835.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14836.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14837.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14838.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14839.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14840.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14841.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14842.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14843.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14844.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.8201
ipv6_DoS_GoldenEye_14845.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14846.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14847.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14848.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14849.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14850.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14851.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14852.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14853.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14854.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14855.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14856.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14857.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14858.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14859.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14860.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.4698
ipv6_DoS_GoldenEye_14861.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14862.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14863.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14864.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14865.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14866.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14867.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14868.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14869.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14870.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14871.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14872.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14873.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14874.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14875.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14876.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14877.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14878.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14879.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14880.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14881.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14882.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14883.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14884.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14885.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
ipv6_DoS_GoldenEye_14886.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14887.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
ipv6_DoS_GoldenEye_14888.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14889.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14890.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14891.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14892.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14893.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14894.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14895.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14896.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9474
ipv6_DoS_GoldenEye_14897.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14898.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14899.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14900.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14901.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9289
ipv6_DoS_GoldenEye_14902.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14903.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14904.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14905.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14906.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14907.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14908.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14909.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14910.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14911.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14912.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14913.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14914.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14915.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14916.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14917.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14918.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14919.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14920.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14921.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14922.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14923.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14924.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.8559
ipv6_DoS_GoldenEye_14925.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14926.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14927.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14928.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.7485
ipv6_DoS_GoldenEye_14929.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9685
ipv6_DoS_GoldenEye_14930.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14931.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14932.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14933.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14934.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14935.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
ipv6_DoS_GoldenEye_14936.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14937.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14938.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14939.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9946
ipv6_DoS_GoldenEye_14940.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14941.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14942.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14943.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.7297
ipv6_DoS_GoldenEye_14944.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14945.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14946.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14947.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14948.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14949.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9940
ipv6_DoS_GoldenEye_14950.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
ipv6_DoS_GoldenEye_14951.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14952.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
ipv6_DoS_GoldenEye_14953.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9238
ipv6_DoS_GoldenEye_14954.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14955.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14956.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14957.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14958.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14959.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9950
ipv6_DoS_GoldenEye_14960.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14961.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14962.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14963.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9648
ipv6_DoS_GoldenEye_14964.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9955
ipv6_DoS_GoldenEye_14965.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14966.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14967.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14968.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14969.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
ipv6_DoS_GoldenEye_14970.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14971.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14972.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14973.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14974.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9358
ipv6_DoS_GoldenEye_14975.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14976.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14977.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9955
ipv6_DoS_GoldenEye_14978.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14979.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14980.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14981.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14982.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14983.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_14984.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14985.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9681
ipv6_DoS_GoldenEye_14986.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9952
ipv6_DoS_GoldenEye_14987.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14988.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14989.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
ipv6_DoS_GoldenEye_14990.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14991.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_14992.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9943
ipv6_DoS_GoldenEye_14993.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_14994.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
ipv6_DoS_GoldenEye_14995.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_14996.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9992
ipv6_DoS_GoldenEye_14997.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_14998.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_14999.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9476
ipv6_DoS_GoldenEye_15000.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_15001.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_15002.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9927
ipv6_DoS_GoldenEye_15003.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
ipv6_DoS_GoldenEye_15004.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9974
ipv6_DoS_GoldenEye_15005.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
ipv6_DoS_GoldenEye_15006.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.5449
ipv6_DoS_GoldenEye_15007.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
ipv6_DoS_GoldenEye_15008.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9808
ipv6_DoS_GoldenEye_15009.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
ipv6_DoS_GoldenEye_15010.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
ipv6_DoS_GoldenEye_15011.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9823
ipv6_DoS_GoldenEye_15012.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9946
ipv6_DoS_GoldenEye_15013.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_15014.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_15015.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_15016.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
ipv6_DoS_GoldenEye_15017.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
ipv6_DoS_GoldenEye_15018.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_15019.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.7210
ipv6_DoS_GoldenEye_15020.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9945
ipv6_DoS_GoldenEye_15021.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9554
ipv6_DoS_GoldenEye_15022.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9925
ipv6_DoS_GoldenEye_15023.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
ipv6_DoS_GoldenEye_15024.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9473
ipv6_DoS_GoldenEye_15025.pcap,ipv6,DoS,GoldenEye,Benign,✗ 错误,0.9126
ipv6_DoS_GoldenEye_15026.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
ipv6_DoS_GoldenEye_15027.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9579
ipv6_DoS_GoldenEye_15028.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
ipv6_DoS_GoldenEye_15029.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
ipv6_DoS_GoldenEye_15030.pcap,ipv6,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.7358
